,Release Date,Season,Episode,Episode Title,Name,Sentence,label,score
18101,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,I'm very attached to this knife,disgust,0.513200044631958
18102,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,Don't worry it didn't touch you,fear,0.8579671382904053
18103,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,You know what happens?,surprise,0.32913705706596375
18104,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,I know what happens,neutral,0.6313072443008423
18105,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,I'll do it myself.,anger,0.5241757035255432
18106,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,I should have been born a Dothraki,sadness,0.39634546637535095
18107,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,Come on,neutral,0.8478603959083557
18108,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,My friends...We wandered off from the Western Market and got lost Could you show us the way back?,surprise,0.46431899070739746
18109,2016-05-15,Season 6,Episode 4,Book of the Stranger,dothraki,What do you sell?,neutral,0.5694348812103271
18110,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,"Wine Come down to my stall tomorrow, I'll give you a cask of the Arbor's finest",neutral,0.8223909139633179
18111,2016-05-15,Season 6,Episode 4,Book of the Stranger,dothraki,You're not merchants,neutral,0.9037915468215942
18112,2016-05-15,Season 6,Episode 4,Book of the Stranger,dothraki,Get the others,neutral,0.945796549320221
18113,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,"Told you, I'm very attached to this knife",disgust,0.5543654561042786
18114,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,You all right?,anger,0.5559340119361877
18115,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,"If they find a body with a stab wound, the whole city will be looking for us",neutral,0.5355920791625977
18116,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,Huh,neutral,0.8416685461997986
18117,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,Some of them don't think Dothraki should breed with foreigners They are stupid old women They don't realize that we have always diluted our blood This one is Lhazareen Her Khal found her hiding in a well after he burned her village How old were you?,anger,0.29182687401771545
18118,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,Twelve,neutral,0.5206806659698486
18119,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,"A year later, she bore her Khal a daughter How did he show his happiness?",neutral,0.6960204243659973
18120,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,He broke my ribs,sadness,0.3064575791358948
18121,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,"We are not queens here, but the khals depend on us for our wisdom Our lives have meaning",neutral,0.9550014734268188
18122,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,That is more than most have,neutral,0.8005943894386292
18123,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,"When the khals meet for the Khalar Vezhven tomorrow night, I hope they let you live out your days with us The other possibilities are not so pleasant",joy,0.8305076956748962
18124,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,I need to make water,neutral,0.6358938217163086
18125,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,You can't run from Dothraki You know this,neutral,0.7056372165679932
18126,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,I will never run from Dothraki,sadness,0.4723454713821411
18127,2016-05-15,Season 6,Episode 4,Book of the Stranger,leader,"Go, show her",neutral,0.6616258025169373
18128,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,I needed fresh air The old women stink,disgust,0.8086752891540527
18129,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,They do stink,disgust,0.939250111579895
18130,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,You must have been very young when your Khal died,neutral,0.4517468810081482
18131,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,Sixteen,neutral,0.6418195962905884
18132,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,Too bad he didn't die sooner,sadness,0.8664108514785767
18133,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,"Yes, too bad",disgust,0.41584670543670654
18134,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,Is it true you have three dragons?,surprise,0.8391753435134888
18135,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,Mm-hmm,neutral,0.5868730545043945
18136,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,And they breathe fire?,anger,0.4702875316143036
18137,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,They do Would you like to see them one day?,neutral,0.8689558506011963
18138,2016-05-15,Season 6,Episode 4,Book of the Stranger,lhazareen woman,"I am Dosh Khaleen I can never leave Vaes Dothrak, until I rise as smoke from the pyre on the day I die",fear,0.9533103704452515
18139,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,"No, don't hurt her",fear,0.36744189262390137
18140,2016-05-15,Season 6,Episode 4,Book of the Stranger,daario,She'll give us away,neutral,0.4557454288005829
18141,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,We have to go now,neutral,0.5314732789993286
18142,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,We will never get out of Vaes Dothrak alive,neutral,0.8168135285377502
18143,2016-05-15,Season 6,Episode 4,Book of the Stranger,jorah mormont,All we can do is try,neutral,0.9616501331329346
18144,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,No We can do more than that And you're going to help me,neutral,0.6928530335426331
18145,2016-05-15,Season 6,Episode 4,Book of the Stranger,daenerys targaryen,"And you...Have faith in me, Khaleesi Do not betray me",anger,0.4524202048778534
18146,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,"If I were to let you leave right now, where would you go? What would you seek out?",fear,0.4994388520717621
18147,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"I'd go to my brother, my husband, my family",neutral,0.34836363792419434
18148,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,"Of course, but for you, that means seeking out money, finery, power Seeking out your family means seeking out sin I'm not maligning you I sought those things out, too. To the exclusion of all else My father was a cobbler He died with I was young and I took over his shop He was a simple man and he made simple shoes But I found that the more work I put into my shoes, the more people wanted them Fine leather, ornamentation, detailing, and time Time most of all Dozens of hours spent on a single pair",neutral,0.7593947649002075
18149,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Quality takes time,neutral,0.9469699263572693
18150,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,"Yes I imagine you've worn a year of someone's life on your back The highborn liked to cover their feet with my time and they paid well for the privilege I used their money to buy a taste of their lives for myself Each time I indulged, I felt myself ascending to something better",joy,0.8805896639823914
18151,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"And one day you walked through a graveyard and realized it was all for nothing and set out on the path to righteousness Book of the Stranger, verse 25",fear,0.520718514919281
18152,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,You know,neutral,0.8425164222717285
18153,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Septa Unella reads it to me At me,neutral,0.9078590869903564
18154,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,"Yes, yes, she does enjoy reading at people You're close But it wasn't a graveyard It was a feast I bought old fine wine and young pretty girls and invited my friends to come share it all We passed around the wine, passed around the women, and soon we fell into a stupor I woke before dawn I could barely stand Everyone else was asleep on the couches or on the floor, lying in heaps next to their fine clothes The truth of their bodies laid bare I could smell them beneath the incense and the perfume and the fine food that had already started to turn And I saw it with perfect clarity I saw what my sins were The gold I had, the wine I drank, the women I used, my ceaseless struggle to maintain my position It was all part of a story A story I was telling myself about who I was A collection of lies that would disappear in the light The people I was trying to climb away from, the beggars in the street, the poor, they were closer to the truth than I ever was",disgust,0.8817375898361206
18155,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,So what did you do?,surprise,0.7228267788887024
18156,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,I left to go and find them I didn't even put on my shoes I walked out the door and never went back,anger,0.30555886030197144
18157,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,"Come, let's go and see him",neutral,0.676435112953186
18158,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Who?,surprise,0.9140228033065796
18159,2016-05-15,Season 6,Episode 4,Book of the Stranger,sparrow,Your brother,anger,0.398350328207016
18160,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,enters her brother's cell. The door closes and locks behind her. Loras is lying on the floor.,disgust,0.40661925077438354
18161,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Loras. Loras.,neutral,0.897191047668457
18162,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,helps LORAS to his knees. He cries.,sadness,0.9250994920730591
18163,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Listen to me. You need to stay strong.,neutral,0.691994309425354
18164,2016-05-15,Season 6,Episode 4,Book of the Stranger,loras,I can't stay strong. I never was strong.,sadness,0.629522979259491
18165,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"You are strong. You are the future of our house, the future of our family.",neutral,0.853731632232666
18166,2016-05-15,Season 6,Episode 4,Book of the Stranger,loras,I don't care about that.,disgust,0.6912122964859009
18167,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,Shh. Have you -- have you told them that? That you don't care?,disgust,0.513664960861206
18168,2016-05-15,Season 6,Episode 4,Book of the Stranger,loras,I just want it to stop. Help me.,anger,0.5732567310333252
18169,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,"They want me to help you. They want me told help tear you down. That's why he's letting me see you, I know it is. And if either of us give in to what they want, then they win.",anger,0.44996151328086853
18170,2016-05-15,Season 6,Episode 4,Book of the Stranger,loras,Let them win. Just make it stop. Please.,anger,0.7333230972290039
18171,2016-05-15,Season 6,Episode 4,Book of the Stranger,loras,begins sobbing. MARGAERY embraces him.,sadness,0.920487105846405
18172,2016-05-15,Season 6,Episode 4,Book of the Stranger,margaery tyrell,All right.,neutral,0.6785576939582825
18173,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,is walking down the hall to TOMMEN's chamber. She hears MAESTER PYCELLE talking.,surprise,0.4915587902069092
18174,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester pycelle,"And now, how to avert disaster with our current predicament. This High Sparrow. I have dealt with fanatics of every description, Your Grace. Not setting them off, that's the most important thing. You are beset with enemies both within and without.",fear,0.6053231358528137
18175,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,enters the room,surprise,0.46867114305496216
18176,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,What are you doing here?,surprise,0.7159135937690735
18177,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester pycelle,I am advising the king on our current predicament.,sadness,0.3300642967224121
18178,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,Leave.,neutral,0.7611857652664185
18179,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester pycell,I am a member of the Small Council. The king's small --,neutral,0.42887553572654724
18180,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,Is this a Small Council meeting?,surprise,0.67423415184021
18181,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester pycell,Obviously not. I'm here to lend my wisdom and my support.,neutral,0.8042384386062622
18182,2016-05-15,Season 6,Episode 4,Book of the Stranger,tommen lannister,"Thank you for your counsel, Grand Maester. That will be all for now.",neutral,0.9275355339050293
18183,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester pycell,Your Grace.,neutral,0.836920976638794
18184,2016-05-15,Season 6,Episode 4,Book of the Stranger,maester,"PYCELLE hobbles towards the door. As he leaves, he flashes CERSEI a smile. CERSEI closes the door.",neutral,0.48902708292007446
18185,2016-05-15,Season 6,Episode 4,Book of the Stranger,cersei lannister,"Since I've missed the past several Small Coucil meetings, I wanted to speak to you about a few things.",neutral,0.5108650326728821
